SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,NumAbortedTxDueToReadLock,RemoteUpdateTxPrepareServiceTime,AvgCommitAsync,LocalUpdateTxPrepareResponseTime,AvgGetsPerWrTransaction,AvgNumSyncSentCommitMsgs,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,AvgPutsPerWrTransaction,AvgNumNodesPrepare,LocalReadOnlyTxLocalServiceTime,NumAbortedTxDueToValidation,AvgLocalSuccessfulLockHoldTime,AvgLocalRemoteAbortLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgCommitRtt,RemoteGetServiceTime,AvgLockHoldTime,GMUClusteredGetCommandResponseTime,AvgLocalLockHoldTime,NumLocalRemoteLockContentions,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,WaitedTimeInRemoteCommitQueue,PercentageSuccessWriteTransactions,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumAbortedTxDueToNotLastValueAccessed,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,NumOwnedRdItemsInLocalPrepare,TerminationCost,NumEarlyAborts,RemotelyDeadXact,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgRollbackRtt,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,AvgCommitCommandSize,LocalReadOnlyTxPrepareResponseTime,PercentageWriteTransactions,NumWaitedRemoteGets,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,NumLocalPrepareAborts,RemotePutExecutionTime,AvgNumNodesRemoteGet,AvgClusteredGetCommandReplySize,LocalUpdateTxTotalCpuTime,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,AvgNumPutsBySuccessfulLocalTx,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalUpdateTxRemoteRollbackServiceTime,LocalUpdateTxCommitResponseTime,AvgPrepareCommandSize,AvgNumNodesCommit,NumberOfGets,AvgRollbackCommandSize,LocalContentionProbability,AvgReadOnlyTxDuration,NumWaitedRemoteCommits,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime,Before,After
0,180340,0,213,228,1,2,1275322.2905570175,318162.63482629106,12.18718018018018,983194.7532105263,0.9545267736286761,2.7940208E8,2,100000,UNIFORM,1,0,16625,416,778307,10,0,268,35620.0,0,5.0,20,35355,0,927529,1007980,747,17449,316657,170,0,1747,902741,14727.0,928806,1,19,7.0,1274842.0,10,873,984,200586,0.5170068027210885,0.0,317753.0,350,1,0,0,13.43421052631579,105501,1.0,1.0,0,56074,773527,230.0,0.0,4731.0,0,0,3.4649122807017543,14,116,1347,3.023474178403756,0,0,0.0,35618,19625,242,0,0.5202702702702703,1999,6,1,3.0833333333333335,375,-1.0,3.4941664506092818,534,207356,1.0,264,14,1050,39741.0,59124,292096,82111.0,1,80686,0.0,806149,205,3,5.0,2,223,1.5350877192982457,3126,693,204295,3167,20,4410,70,8.680555555555555E-4,317735,3646,0,0,69959,69959
1,180860,0,188,223,0,5,1373499.1800807177,267829.65989893617,8.84720673076923,1093314.0795829596,0.9325334429864341,2.6087926773333332E8,2,100000,UNIFORM,1,0,15962,1937,833969,10,0,268,37556.0,0,5.0,20,37279,0,1091976,0,731,18287,265430,877,0,1672,1038559,13816.0,1091976,0,19,6.957446808510638,1373061.0,10,1017,5468,215482,0.5425790754257908,0.0,267182.0,331,0,0,0,12.90134529147982,235288,0.0,5.0,0,44633,829984,228.0,0.0,4544.0,0,0,3.515695067264574,14,108,1233,2.984042553191489,0,0,0.0,39090,0,242,0,0.5480769230769231,1540,20,0,3.013452914798206,0,-1.0,3.480020757654385,557,256904,0.0,309,14,1050,43598.0,47201,280470,94777.0,0,73849,0.0,826734,187,5,5.0,5,222,1.484304932735426,3378,1012,258493,3168,20,4110,70,0.0,267042,3727,0,0,69887,69887
2,181479,0,240,200,0,4,1411473.9344549999,311127.96558333334,10.05881081081081,1101491.696475,0.9304615184513122,2.4433706933333334E8,2,100000,UNIFORM,1,0,15961,1187,790828,10,0,268,36829.0,0,5.0,20,36536,1,1168507,1203042,451,20458,308614,2800,0,1833,1113587,16294.0,1169234,0,19,7.006207966890844,1411143.0,10,1114,3547,243586,0.45454545454545453,0.0,310656.0,266,0,0,0,15.49,139139,0.0,4.0,0,50833,786105,204.0,0.0,4616.0,0,0,3.67,14,117,1302,3.0125,0,0,0.0,36516,0,242,0,0.4594594594594595,2354,20,0,2.895,0,-1.0,3.492757371960683,511,307360,0.0,237,14,1050,41678.0,54423,309970,131602.0,0,82795,0.0,910261,210,4,5.0,3,200,1.33,3920,1031,310134,3170,20,4400,70,0.0,310613,3792,0,0,69843,69843
3,181586,0,162,148,0,3,1688922.7739932432,671001.5678641975,119.10200319488818,1131247.1531013513,0.9320603561626455,2.4622832906666666E8,2,100000,UNIFORM,1,0,17507,3197,858133,10,0,268,39733.0,0,5.0,20,39418,0,1141672,1209103,2466,25271,666267,1246,0,1952,1049371,20718.0,1142649,0,19,6.980065606863487,1687886.0,10,1225,4587,225690,0.4774193548387097,0.0,669102.0,222,0,0,0,14.614864864864865,282271,0.0,3.0,0,140348,850957,151.0,0.0,5042.0,0,0,3.5,14,125,937,3.0864197530864197,0,0,0.0,38886,0,242,0,0.48242811501597443,2317,20,0,2.9527027027027026,0,-1.0,3.5034065102195306,641,267913,0.0,539,14,1050,44252.0,143457,556986,106914.0,1,115982,0.0,769535,218,3,5.0,3,148,1.5,4011,1102,272600,3167,20,3100,70,0.0,669055,3857,0,0,69931,69931
4,181588,0,218,221,0,2,1314566.8773710409,311579.74439449544,14.35719954648526,994096.9273710407,0.8870580367587209,2.434062496E8,2,100000,UNIFORM,1,0,16660,2050,777851,10,0,267,35717.0,0,5.0,20,35430,0,990474,1051594,207,18473,309139,501,0,1841,957473,17068.0,991965,0,19,7.001806451612903,1314179.0,10,1094,3226,203117,0.5034168564920274,0.0,310506.0,320,0,0,0,13.923076923076923,306083,0.0,2.0,0,57615,773492,223.0,0.0,4733.0,0,0,3.5520361990950224,14,108,1313,3.0688073394495414,0,0,0.0,36413,0,242,0,0.5056689342403629,1418,20,0,2.914027149321267,0,-1.0,3.504516129032258,510,214900,0.0,179,14,1050,41427.0,60993,320693,142676.0,0,86178,0.0,755451,202,2,5.0,2,218,1.4479638009049773,3792,780,215477,3168,20,4390,70,0.0,310500,3739,0,0,69868,69868
5,181475,0,241,225,0,3,1320311.0558311113,251625.39578838175,71.24030063965884,1027262.9434400001,0.9308644105165342,2.677614656E8,2,100000,UNIFORM,1,0,16316,1728,782594,10,0,268,39412.0,0,5.0,20,39131,0,1014717,1334205,247,19646,249398,555,0,1689,973068,14692.0,1017595,1,19,6.9862301896596515,1319860.0,10,1032,2639,228991,0.48283261802575106,0.0,250615.0,347,0,0,0,14.515555555555556,111702,0.0,2.0,0,40373,777603,228.0,0.0,4636.0,0,0,3.457777777777778,14,114,1394,2.867219917012448,0,0,0.0,36288,260,242,0,0.4861407249466951,2593,13,1,3.1244444444444444,254,-1.0,3.49831124967524,543,243624,1.0,198,14,1050,41217.0,43673,293453,96861.0,0,75326,0.0,813632,200,3,5.0,3,222,1.5422222222222222,3771,876,243664,3167,20,4660,70,8.771929824561404E-4,250608,3742,0,0,69894,69894
6,181545,0,143,154,0,3,1794806.128512987,570595.3158041957,9.609063333333333,1234228.1232922077,0.9160080873207482,2.6665519733333334E8,2,100000,UNIFORM,1,0,17643,2171,866007,10,0,268,39408.0,0,5.0,20,39097,0,1263200,0,107,26876,567133,1013,0,1981,1159487,23488.0,1263200,0,19,6.974293713413082,1794494.0,10,1120,9487,323201,0.5185185185185185,0.0,569902.0,240,0,0,0,13.558441558441558,71687,0.0,3.0,0,120777,860379,157.0,0.0,5079.0,0,0,3.4415584415584415,14,99,882,2.902097902097902,0,0,0.0,40473,0,242,0,0.5233333333333333,5149,20,0,3.0324675324675323,0,-1.0,3.4853652328836855,487,363870,0.0,92,14,1050,45527.0,124825,560631,152159.0,1,110520,0.0,813775,203,3,5.0,3,154,1.5584415584415585,3810,955,367710,3166,20,2970,70,0.0,569877,3851,0,0,69876,69876
7,181498,0,214,202,0,3,1411880.900440594,348666.628682243,9.724217183770882,1063827.7290841583,0.8907710005986046,2.5542447413333333E8,2,100000,UNIFORM,1,0,16831,1263,793287,10,0,268,37574.0,0,5.0,20,37290,0,1045051,1342068,168,20070,345831,307,0,1798,970562,18211.0,1047934,0,19,6.970980996404725,1411114.0,10,1028,662,249706,0.4855769230769231,0.0,347989.0,309,0,0,0,14.331683168316832,248581,0.0,2.0,0,62465,788153,205.0,0.0,4817.0,0,0,3.4702970297029703,14,105,1265,3.074766355140187,0,0,0.0,36742,7338,242,0,0.4892601431980907,1926,13,0,3.004950495049505,532,-1.0,3.4966615305598356,553,268095,1.0,227,14,1050,41432.0,66696,348494,191172.0,0,90632,0.0,638508,197,3,5.0,3,201,1.5297029702970297,3543,661,269126,3167,20,4160,70,0.0,347779,3752,0,0,69822,69822
8,180863,0,231,207,2,1,1320644.3333429953,373630.49158441555,32.1581156462585,991103.6181884058,0.9556413308065411,2.6673290293333334E8,2,100000,UNIFORM,1,0,16687,1642,799864,10,0,268,37944.0,0,5.0,20,37652,0,993220,0,673,20281,371375,314,0,1738,972591,16075.0,993220,0,19,7.00178434871272,1320255.0,10,1093,2192,171828,0.4726027397260274,0.0,372816.0,304,2,0,0,14.63768115942029,100469,2.0,1.0,0,64905,794709,208.0,0.0,4735.0,0,0,3.531400966183575,14,117,1350,3.1298701298701297,0,0,0.0,35976,284,242,0,0.47619047619047616,877,6,0,3.028985507246377,291,-1.0,3.50012745347948,553,192468,0.0,238,14,1050,41064.0,67335,329476,74210.0,0,91730,0.0,912579,206,3,5.0,1,202,1.4685990338164252,3864,834,190663,3168,20,4380,70,0.0,372745,3649,0,0,69962,69962
9,181592,0,223,233,0,2,1267211.7217725322,297372.41266816144,41.75282751091703,995658.1830815452,0.9145585062133857,2.4117756693333334E8,2,100000,UNIFORM,1,0,16691,1106,773461,10,0,267,36612.0,0,5.0,20,36333,0,937051,0,422,19137,295146,1375,0,1815,927472,15267.0,937051,0,19,7.02540176257128,1266863.0,10,1023,1946,195379,0.5109649122807017,0.0,296726.0,373,0,0,0,13.579399141630901,144055,0.0,2.0,0,43751,768652,235.0,0.0,4711.0,0,0,3.3991416309012874,14,103,1396,3.1300448430493275,0,0,0.0,37120,0,242,0,0.5131004366812227,978,20,0,2.995708154506438,0,-1.0,3.51270088128564,578,219502,0.0,140,14,1050,41771.0,47868,271469,103207.0,1,81850,0.0,890868,201,2,5.0,2,233,1.6008583690987124,3502,1456,221776,3166,20,4560,70,0.0,296720,3738,0,0,70171,70171
10,181585,0,237,227,0,1,1321943.4328502202,260492.1274219409,31.274572043010753,1049318.8727180618,0.9077292587436471,2.4298169066666666E8,2,100000,UNIFORM,1,0,16609,1338,762976,10,0,268,35543.0,0,5.0,20,35267,0,1048479,0,98,18622,258317,2336,0,1657,972951,16381.0,1048479,0,19,6.9620976116303215,1321484.0,10,1026,14818,245821,0.4892241379310345,0.0,259958.0,332,0,0,0,14.656387665198238,69372,0.0,1.0,0,41558,758188,228.0,0.0,4757.0,0,0,3.537444933920705,14,98,1313,2.810126582278481,0,0,0.0,36575,0,242,0,0.49032258064516127,2930,20,0,2.850220264317181,0,-1.0,3.476116303219107,583,284530,0.0,316,14,1050,41326.0,45268,272531,105125.0,0,80811,0.0,696881,189,1,5.0,1,226,1.4625550660792952,3603,1799,285834,3168,20,4640,70,0.0,259951,3771,0,0,70117,70117
11,181382,0,88,85,0,1,2501689.405152941,1657070.9989204544,12.174137931034481,1180847.7500705884,0.9406442538581659,2.5066081653333333E8,2,100000,UNIFORM,1,0,17209,4175,852358,10,0,267,40493.0,0,5.0,20,40152,1,1187426,1353613,977,25079,1654364,1700,0,2570,1001224,20324.0,1191479,0,19,7.028403755868545,2501342.0,10,1595,4355,168258,0.4913294797687861,0.0,1656241.0,119,0,0,0,14.458823529411765,165553,0.0,1.0,0,448777,842642,86.0,0.0,4936.0,0,0,3.6,14,135,501,2.9545454545454546,0,0,0.0,36364,0,242,0,0.4942528735632184,1497,20,0,2.835294117647059,0,-1.0,3.501173708920188,511,321222,0.0,441,14,1050,42574.0,452823,1321651,125538.0,0,119928,0.0,741209,232,1,5.0,0,85,1.4,4456,1676,327153,3169,20,1730,70,0.0,1656233,3246,0,0,70344,70344
12,181588,0,208,164,1,4,1551229.0350243903,495551.1777788461,9.178453580901856,1057003.1762987804,0.9288944272470206,2.6113634346666667E8,2,100000,UNIFORM,1,0,16902,2788,748804,10,0,268,35791.0,0,5.0,20,35506,0,1052146,698943,471,22205,493125,1030,0,1989,988664,20868.0,1048388,0,19,6.970708099847172,1550851.0,10,1143,9662,284890,0.44086021505376344,0.0,494537.0,264,1,0,0,15.71951219512195,183578,1.0,3.0,0,102419,744068,168.0,0.0,4795.0,0,0,3.3902439024390243,14,92,1142,3.019230769230769,0,0,0.0,35905,793,242,0,0.4482758620689655,4202,14,0,3.1341463414634148,534,-1.0,3.4819154355578195,478,302551,1.0,383,14,1050,40599.0,109078,494368,136755.0,0,106800,0.0,754744,189,5,5.0,4,164,1.6097560975609757,3414,1328,307483,3166,20,3720,70,0.0,494471,3850,0,0,70100,70100
13,180992,0,212,218,0,9,1345633.9163944954,278701.9540754717,22.343915717539865,1058467.6076605504,0.8701772080817387,2.676187168E8,2,100000,UNIFORM,1,0,15988,1412,751692,10,0,268,34176.0,0,5.0,20,33874,1,1055065,752419,444,19156,276148,1523,0,1738,1019288,16252.0,1049612,1,19,7.026302083333333,1344981.0,10,1034,2094,265962,0.5069767441860465,0.0,277804.0,318,0,0,0,13.894495412844037,117203,0.0,7.0,0,40235,746955,227.0,0.0,4544.0,0,0,3.541284403669725,14,114,1271,2.990566037735849,0,0,0.0,34405,3880,242,0,0.5170842824601367,3022,19,1,2.9220183486238533,1078,-1.0,3.503645833333333,514,302515,2.0,196,14,1050,38733.0,48487,286798,134561.0,0,80756,0.0,832292,187,9,5.0,8,218,1.4587155963302751,3172,868,306341,3168,20,4300,70,8.81057268722467E-4,277778,3763,0,0,70262,70262
14,181590,0,156,163,0,6,1633903.8301840492,544010.4841089743,30.836043076923076,1065036.2034355828,0.965535435436082,2.680732752E8,2,100000,UNIFORM,1,0,17326,1914,796510,10,0,267,32339.0,0,5.0,20,32025,1,1076820,1250683,499,22041,539922,714,0,1830,1025291,21397.0,1084064,0,19,7.028273051451859,1633087.0,10,1112,1137,255194,0.5109717868338558,0.0,542466.0,260,0,0,0,13.674846625766872,118061,0.0,6.0,0,128933,789937,169.0,0.0,4902.0,0,0,3.4049079754601226,14,91,961,2.923076923076923,0,0,0.0,33088,0,242,0,0.52,3219,20,0,3.098159509202454,0,-1.0,3.49617931737137,611,266865,0.0,257,14,1050,37684.0,132996,569129,133983.0,0,110744,0.0,856023,185,6,5.0,5,161,1.5950920245398772,3352,896,267300,3166,20,3190,70,0.0,542458,3838,0,0,70136,70136
15,180210,0,209,187,0,4,1460067.812524064,403024.99332057417,45.8930975,1069373.776882353,0.884015708378889,2.3260866453333333E8,2,100000,UNIFORM,1,0,16744,1936,852377,10,0,267,40060.0,0,5.0,20,39747,0,1037199,427247,386,22935,399359,3185,0,1979,978731,17366.0,1019936,0,19,6.99898037216416,1459714.0,10,1176,6392,187984,0.4722222222222222,0.0,402461.0,281,0,0,0,14.834224598930481,146112,0.0,4.0,0,73244,846583,191.0,0.0,4819.0,0,0,3.4973262032085564,14,116,1186,3.110047846889952,0,0,0.0,40917,0,242,0,0.4775,1111,20,0,2.8663101604278074,0,-1.0,3.5100688248789194,543,221473,0.0,253,14,1050,46255.0,76613,390962,90409.0,0,99567,0.0,770740,216,4,5.0,4,179,1.5026737967914439,4029,1491,216155,3168,20,3960,70,0.0,402454,3686,0,0,69902,69902
16,181510,0,250,242,0,3,1243788.9185082645,226673.139284,10.370290909090908,1013575.3082148761,0.8992633837119816,2.4666343733333334E8,2,100000,UNIFORM,1,0,16185,1064,762234,10,0,268,34048.0,0,5.0,20,33766,0,896674,0,361,17188,224228,518,0,1592,894616,13576.0,896674,0,19,7.01644908616188,1243315.0,10,1010,1206,213267,0.491869918699187,0.0,225678.0,332,0,0,0,14.475206611570249,131313,0.0,3.0,0,32928,757849,245.0,0.0,4595.0,0,0,3.628099173553719,14,115,1417,2.928,0,0,0.0,35236,0,242,0,0.494949494949495,1418,20,0,2.830578512396694,0,-1.0,3.504177545691906,503,249314,0.0,283,14,1050,39956.0,35451,230238,100272.0,0,69646,0.0,887131,195,3,5.0,3,241,1.371900826446281,3590,744,250703,3169,20,4920,70,0.0,225671,3745,0,0,70047,70047
17,181383,0,212,223,1,5,1339194.2460807175,285735.8541084906,13.877544217687074,1066412.101982063,0.8174573652330933,2.5781777706666666E8,2,100000,UNIFORM,1,0,16162,1308,770987,10,0,267,37322.0,0,5.0,20,37037,0,1010205,472394,114,20831,283072,1523,0,1727,987400,15619.0,997600,0,19,7.005208333333333,1338911.0,10,1035,2401,258300,0.5126436781609195,0.0,284904.0,351,1,0,0,13.668161434977579,197164,1.0,5.0,0,38621,765902,228.0,0.0,4618.0,0,0,3.4260089686098656,14,103,1302,2.8962264150943398,0,0,0.0,35310,362,242,0,0.5192743764172335,2408,16,0,3.085201793721973,357,-1.0,3.517447916666667,547,294635,0.0,305,14,1050,40019.0,42511,273036,136732.0,1,73766,0.0,937182,198,6,5.0,5,221,1.5739910313901346,3550,1116,294748,3167,20,4350,70,0.0,284897,3769,0,0,70056,70056
18,181588,0,244,240,1,4,1250612.2630375,239887.7862704918,23.72834355828221,1029450.487975,0.8599036126887928,2.6685230026666668E8,2,100000,UNIFORM,1,0,15990,1441,766766,10,0,268,37429.0,0,5.0,20,37149,1,1079471,0,98,18048,238192,2563,0,1701,1027168,12875.0,1079471,0,19,7.0013041210224305,1250179.0,10,1026,4775,230657,0.49586776859504134,0.0,239250.0,360,1,0,0,14.2125,154735,1.0,4.0,0,29885,763157,244.0,0.0,4504.0,0,0,3.5,14,102,1429,2.8647540983606556,0,0,0.0,36064,334,242,0,0.5010224948875256,1701,16,0,3.0416666666666665,327,-1.0,3.5172143974960877,566,259715,0.0,191,14,1050,40861.0,33452,221191,116360.0,0,66232,0.0,760425,198,5,5.0,3,240,1.5,3645,878,262025,3167,20,4840,70,0.0,239239,3751,0,0,70083,70083
19,180851,0,207,219,0,2,1373311.2766621006,281360.07728985505,10.49988785046729,1103519.5764931508,0.8144013875941495,2.4912585386666667E8,2,100000,UNIFORM,1,0,16096,1646,776499,10,0,268,36279.0,0,5.0,20,35969,0,1116536,0,111,18994,278202,1279,0,1850,1075817,16326.0,1116536,0,19,7.028191072826938,1372810.0,10,1123,5113,269931,0.5140845070422535,0.0,280709.0,334,0,0,0,13.598173515981735,106412,0.0,2.0,0,41403,771501,221.0,0.0,4635.0,0,0,3.4748858447488584,14,114,1282,3.024154589371981,0,0,0.0,36430,0,242,0,0.5163551401869159,2771,20,0,2.9954337899543377,0,-1.0,3.5006525711302534,669,324362,0.0,408,14,1050,41416.0,45684,270050,146961.0,0,75278,0.0,881479,210,2,5.0,2,218,1.5251141552511416,3732,1011,326113,3167,20,4260,70,0.0,280653,3763,0,0,70020,70020
